Item,Date,Hour,Server,Category,Percentage_Used[%],Freespace[MB]
/db2/log,2026-06-22,11,prdapp03,Database Log,57.82,110572.34
/db2/log,2026-06-22,11,prdapp01,Database Log,38.32,161690.42
/db2/log,2026-06-22,11,prdapp03,Database Log,62.73,97701.07
/usr/sap/trans,2026-06-22,11,prdapp01,Application Server,39.82,315516.52
/usr/sap/trans,2026-06-22,11,prdapp02,Application Server,59.86,210449.2
/sapmnt,2026-06-22,11,prdapp02,Application Server,64.49,93087.33
/db2/log,2026-06-22,12,prdapp02,Database Log,58.84,107898.47
/sapmnt,2026-06-22,12,prdapp03,Application Server,64.83,92196.04
/db2/log,2026-06-22,12,prdapp01,Database Log,59.68,105696.46
/db2/data,2026-06-22,12,prdapp02,Database Data,56.88,452145.97
/db2/data,2026-06-22,12,prdapp02,Database Data,41.25,616038.4
/sapmnt,2026-06-22,12,prdapp02,Application Server,45.65,142475.26
/db2/log,2026-06-22,12,prdapp02,Database Log,38.01,162503.07
/db2/log,2026-06-22,13,prdapp03,Database Log,70.01,78616.99
/usr/sap/trans,2026-06-22,13,prdapp01,Application Server,69.57,159540.84
/db2/data,2026-06-22,13,prdapp03,Database Data,50.71,516843.11
/usr/sap/trans,2026-06-22,13,prdapp03,Application Server,39.38,317823.39
/usr/sap/trans,2026-06-22,13,prdapp01,Application Server,32.87,351954.53
/usr/sap/trans,2026-06-22,13,prdapp03,Application Server,72.22,145647.21
/db2/log,2026-06-22,13,prdapp02,Database Log,51.66,126720.41
/sapmnt,2026-06-22,14,prdapp02,Application Server,58.43,108973.26
/sapmnt,2026-06-22,14,prdapp01,Application Server,44.87,144519.99
/sapmnt,2026-06-22,14,prdapp01,Application Server,52.96,123312.54
/usr/sap/trans,2026-06-22,14,prdapp02,Application Server,69.25,161218.56
/db2/data,2026-06-22,14,prdapp02,Database Data,52.95,493355.01
/sapmnt,2026-06-22,14,prdapp01,Application Server,37.24,164521.57
/usr/sap/trans,2026-06-22,15,prdapp03,Application Server,60.97,204629.61
/db2/log,2026-06-22,15,prdapp02,Database Log,59.41,106404.25
/db2/data,2026-06-22,15,prdapp03,Database Data,30.63,727397.17
/usr/sap/trans,2026-06-22,15,prdapp03,Application Server,53.46,244003.64
/usr/sap/trans,2026-06-22,15,prdapp03,Application Server,32.68,352950.68
/usr/sap/trans,2026-06-22,15,prdapp01,Application Server,46.8,278921.22
/sapmnt,2026-06-22,15,prdapp02,Application Server,41.27,153957.17
/usr/sap/trans,2026-06-22,16,prdapp02,Application Server,33.65,347865.09
/db2/log,2026-06-22,16,prdapp01,Database Log,72.96,70883.74
/sapmnt,2026-06-22,16,prdapp03,Application Server,30.97,180958.0
/db2/data,2026-06-22,16,prdapp02,Database Data,54.57,476368.08
/db2/data,2026-06-22,16,prdapp03,Database Data,42.66,601253.48
/db2/data,2026-06-22,16,prdapp02,Database Data,62.15,396886.02
/db2/data,2026-06-22,16,prdapp01,Database Data,66.95,346554.37
/sapmnt,2026-06-22,17,prdapp02,Application Server,67.59,84960.87
/sapmnt,2026-06-22,17,prdapp02,Application Server,33.73,173722.83
/db2/log,2026-06-22,17,prdapp01,Database Log,41.79,152594.02
/sapmnt,2026-06-22,17,prdapp02,Application Server,68.95,81395.71
/sapmnt,2026-06-22,17,prdapp02,Application Server,66.17,88683.32
/sapmnt,2026-06-22,17,prdapp02,Application Server,31.6,179306.5
/usr/sap/trans,2026-06-22,17,prdapp02,Application Server,33.91,346501.94
/usr/sap/trans,2026-06-22,18,prdapp02,Application Server,32.14,355781.84
/sapmnt,2026-06-22,18,prdapp01,Application Server,64.41,93297.05
/db2/data,2026-06-22,18,prdapp01,Database Data,73.1,282066.94
/sapmnt,2026-06-22,18,prdapp01,Application Server,60.78,102812.88
/sapmnt,2026-06-22,18,prdapp02,Application Server,52.08,125619.4
/sapmnt,2026-06-22,18,prdapp03,Application Server,71.44,74868.33
/db2/log,2026-06-22,18,prdapp01,Database Log,53.58,121687.24
/sapmnt,2026-06-22,19,prdapp03,Application Server,61.75,100270.08
/sapmnt,2026-06-22,19,prdapp02,Application Server,38.89,160196.2
/db2/log,2026-06-22,19,prdapp02,Database Log,51.73,126536.91
/usr/sap/trans,2026-06-22,19,prdapp01,Application Server,55.83,231578.01
/db2/data,2026-06-22,19,prdapp03,Database Data,36.42,666684.62
/sapmnt,2026-06-22,19,prdapp02,Application Server,59.57,105984.82
/db2/data,2026-06-22,19,prdapp02,Database Data,50.36,520513.13
/db2/log,2026-06-22,20,prdapp02,Database Log,40.8,155189.25
/db2/log,2026-06-22,20,prdapp02,Database Log,62.56,98146.71
/sapmnt,2026-06-22,20,prdapp01,Application Server,68.36,82942.36
/db2/log,2026-06-22,20,prdapp03,Database Log,60.47,103625.52
/db2/log,2026-06-22,20,prdapp03,Database Log,49.63,132041.93
/db2/log,2026-06-22,20,prdapp02,Database Log,65.34,90859.11
/usr/sap/trans,2026-06-22,20,prdapp02,Application Server,39.34,318033.1
/db2/log,2026-06-22,21,prdapp02,Database Log,42.36,151099.8
/sapmnt,2026-06-22,21,prdapp01,Application Server,55.68,116182.22
/db2/data,2026-06-22,21,prdapp03,Database Data,64.48,372454.2
/usr/sap/trans,2026-06-22,21,prdapp03,Application Server,57.87,220882.53
/sapmnt,2026-06-22,21,prdapp01,Application Server,39.82,157758.26
/sapmnt,2026-06-22,21,prdapp01,Application Server,34.92,170603.32
/sapmnt,2026-06-22,21,prdapp03,Application Server,68.88,81579.21
/db2/log,2026-06-22,22,prdapp03,Database Log,56.87,113062.71
/db2/data,2026-06-22,22,prdapp02,Database Data,74.51,267282.02
/usr/sap/trans,2026-06-22,22,prdapp01,Application Server,48.38,270637.47
/db2/data,2026-06-22,22,prdapp02,Database Data,53.36,489055.85
/usr/sap/trans,2026-06-22,22,prdapp03,Application Server,58.67,216688.23
/sapmnt,2026-06-22,22,prdapp03,Application Server,63.8,94896.13
/db2/log,2026-06-22,22,prdapp02,Database Log,69.66,79534.49
/db2/log,2026-06-22,23,prdapp03,Database Log,48.43,135187.66
/sapmnt,2026-06-22,23,prdapp02,Application Server,36.51,166435.23
/sapmnt,2026-06-22,23,prdapp03,Application Server,52.94,123364.97
/sapmnt,2026-06-22,23,prdapp01,Application Server,65.49,90465.89
/sapmnt,2026-06-22,23,prdapp03,Application Server,61.19,101738.09
/usr/sap/trans,2026-06-22,23,prdapp02,Application Server,39.65,316407.81
/db2/data,2026-06-22,23,prdapp02,Database Data,57.92,441240.78
/usr/sap/trans,2026-06-23,0,prdapp02,Application Server,35.26,339424.05
/usr/sap/trans,2026-06-23,0,prdapp03,Application Server,36.6,332398.59
/sapmnt,2026-06-23,0,prdapp02,Application Server,74.63,66505.93
/db2/log,2026-06-23,0,prdapp01,Database Log,47.74,136996.45
/db2/log,2026-06-23,0,prdapp03,Database Log,41.32,153826.1
/usr/sap/trans,2026-06-23,0,prdapp03,Application Server,45.8,284164.1
/db2/log,2026-06-23,1,prdapp03,Database Log,45.9,141819.9
/sapmnt,2026-06-23,1,prdapp02,Application Server,62.95,97124.35
/usr/sap/trans,2026-06-23,1,prdapp03,Application Server,49.45,265027.58
/db2/log,2026-06-23,1,prdapp01,Database Log,74.26,67475.87
/sapmnt,2026-06-23,1,prdapp02,Application Server,44.05,146669.57
/usr/sap/trans,2026-06-23,1,prdapp02,Application Server,30.73,363174.3
/db2/log,2026-06-23,1,prdapp01,Database Log,51.77,126432.05
/db2/data,2026-06-23,2,prdapp01,Database Data,69.76,317089.38
/db2/log,2026-06-23,2,prdapp01,Database Log,73.74,68839.01
/db2/log,2026-06-23,2,prdapp01,Database Log,32.63,176606.41
/db2/log,2026-06-23,2,prdapp02,Database Log,66.17,88683.32
/usr/sap/trans,2026-06-23,2,prdapp01,Application Server,47.03,277715.35
/db2/data,2026-06-23,2,prdapp02,Database Data,67.51,340682.34
/usr/sap/trans,2026-06-23,2,prdapp01,Application Server,50.59,259050.7
/db2/log,2026-06-23,3,prdapp02,Database Log,49.96,131176.86
/db2/data,2026-06-23,3,prdapp01,Database Data,49.65,527958.02
/usr/sap/trans,2026-06-23,3,prdapp02,Application Server,64.85,184287.23
/usr/sap/trans,2026-06-23,3,prdapp01,Application Server,39.03,319658.39
/db2/log,2026-06-23,3,prdapp02,Database Log,69.0,81264.64
/usr/sap/trans,2026-06-23,3,prdapp02,Application Server,62.68,195664.28
/db2/data,2026-06-23,3,prdapp03,Database Data,35.82,672976.08
/sapmnt,2026-06-23,4,prdapp01,Application Server,64.59,92825.19
/usr/sap/trans,2026-06-23,4,prdapp01,Application Server,65.17,182609.51
/sapmnt,2026-06-23,4,prdapp02,Application Server,31.56,179411.35
/sapmnt,2026-06-23,4,prdapp03,Application Server,45.65,142475.26
/usr/sap/trans,2026-06-23,4,prdapp03,Application Server,61.72,200697.45
/db2/log,2026-06-23,4,prdapp03,Database Log,55.47,116732.72
/db2/data,2026-06-23,4,prdapp02,Database Data,59.13,428553.01
/db2/log,2026-06-23,5,prdapp03,Database Log,36.83,165596.36
/db2/data,2026-06-23,5,prdapp01,Database Data,33.47,697617.61
/db2/log,2026-06-23,5,prdapp01,Database Log,58.64,108422.76
/db2/log,2026-06-23,5,prdapp02,Database Log,38.0,162529.28
/db2/log,2026-06-23,5,prdapp01,Database Log,71.55,74579.97
/db2/data,2026-06-23,5,prdapp01,Database Data,62.19,396466.59
/usr/sap/trans,2026-06-23,5,prdapp01,Application Server,73.3,139984.9
/db2/log,2026-06-23,6,prdapp03,Database Log,68.89,81553.0
/db2/log,2026-06-23,6,prdapp03,Database Log,50.77,129053.49
/usr/sap/trans,2026-06-23,6,prdapp01,Application Server,43.71,295121.72
/usr/sap/trans,2026-06-23,6,prdapp03,Application Server,63.98,188848.54
/db2/data,2026-06-23,6,prdapp02,Database Data,50.76,516318.82
/usr/sap/trans,2026-06-23,6,prdapp01,Application Server,45.51,285684.53
/db2/log,2026-06-23,6,prdapp01,Database Log,35.63,168742.09
/sapmnt,2026-06-23,7,prdapp01,Application Server,71.48,74763.47
/sapmnt,2026-06-23,7,prdapp02,Application Server,44.1,146538.5
/db2/log,2026-06-23,7,prdapp02,Database Log,72.34,72509.03
/usr/sap/trans,2026-06-23,7,prdapp01,Application Server,51.04,256691.4
/db2/data,2026-06-23,7,prdapp01,Database Data,67.93,336278.32
/db2/data,2026-06-23,7,prdapp03,Database Data,68.49,330406.3
/db2/data,2026-06-23,7,prdapp01,Database Data,72.29,290560.41
/usr/sap/trans,2026-06-23,8,prdapp03,Application Server,38.54,322227.4
/db2/log,2026-06-23,8,prdapp01,Database Log,72.46,72194.46
/db2/data,2026-06-23,8,prdapp01,Database Data,57.24,448371.1
/sapmnt,2026-06-23,8,prdapp02,Application Server,49.64,132015.72
/sapmnt,2026-06-23,8,prdapp03,Application Server,34.5,171704.32
/sapmnt,2026-06-23,8,prdapp02,Application Server,34.43,171887.82
/db2/log,2026-06-23,8,prdapp01,Database Log,70.39,77620.84
/db2/log,2026-06-23,9,prdapp02,Database Log,45.04,144074.34
/db2/data,2026-06-23,9,prdapp01,Database Data,42.07,607440.08
/sapmnt,2026-06-23,9,prdapp02,Application Server,54.88,118279.37
/db2/log,2026-06-23,9,prdapp02,Database Log,54.51,119249.31
/usr/sap/trans,2026-06-23,9,prdapp03,Application Server,72.21,145699.64
/sapmnt,2026-06-23,9,prdapp01,Application Server,38.89,160196.2
/db2/log,2026-06-23,9,prdapp03,Database Log,50.54,129656.42
/db2/log,2026-06-23,10,prdapp03,Database Log,59.54,106063.46
/db2/log,2026-06-23,10,prdapp03,Database Log,54.37,119616.31
/db2/data,2026-06-23,10,prdapp03,Database Data,57.39,446798.23
/sapmnt,2026-06-23,10,prdapp01,Application Server,69.04,81159.78
/db2/log,2026-06-23,10,prdapp03,Database Log,58.39,109078.12
/sapmnt,2026-06-23,10,prdapp02,Application Server,58.48,108842.19
/db2/data,2026-06-23,10,prdapp03,Database Data,62.58,392377.14
/usr/sap/trans,2026-06-23,11,prdapp02,Application Server,70.16,156447.54
/sapmnt,2026-06-23,11,prdapp03,Application Server,47.24,138307.17
/db2/log,2026-06-23,11,prdapp02,Database Log,57.2,112197.63
/db2/data,2026-06-23,11,prdapp03,Database Data,34.25,689438.72
/db2/log,2026-06-23,11,prdapp01,Database Log,74.28,67423.44
/db2/data,2026-06-23,11,prdapp03,Database Data,40.63,622539.57
/sapmnt,2026-06-23,12,prdapp03,Application Server,42.5,150732.8
/db2/log,2026-06-23,12,prdapp03,Database Log,68.93,81448.14
/sapmnt,2026-06-23,12,prdapp03,Application Server,44.97,144257.84
/db2/log,2026-06-23,12,prdapp01,Database Log,44.47,145568.56
/db2/data,2026-06-23,12,prdapp01,Database Data,51.71,506357.35
/db2/data,2026-06-23,12,prdapp01,Database Data,45.67,569691.34
/sapmnt,2026-06-23,12,prdapp02,Application Server,45.7,142344.19
/db2/data,2026-06-23,13,prdapp02,Database Data,40.83,620442.42
/sapmnt,2026-06-23,13,prdapp01,Application Server,66.12,88814.39
/sapmnt,2026-06-23,13,prdapp03,Application Server,69.28,80530.64
/db2/data,2026-06-23,13,prdapp01,Database Data,35.03,681259.83
/sapmnt,2026-06-23,13,prdapp02,Application Server,32.06,178100.63
/usr/sap/trans,2026-06-23,13,prdapp02,Application Server,68.16,166933.3
/db2/log,2026-06-23,13,prdapp03,Database Log,63.04,96888.42
/db2/log,2026-06-23,14,prdapp03,Database Log,35.59,168846.95
/db2/log,2026-06-23,14,prdapp03,Database Log,47.7,137101.31
/sapmnt,2026-06-23,14,prdapp03,Application Server,33.29,174876.26
/sapmnt,2026-06-23,14,prdapp01,Application Server,47.15,138543.1
/usr/sap/trans,2026-06-23,14,prdapp03,Application Server,70.54,154455.24
/db2/log,2026-06-23,14,prdapp02,Database Log,73.37,69808.95
/db2/data,2026-06-23,14,prdapp03,Database Data,32.81,704538.21
/sapmnt,2026-06-23,15,prdapp02,Application Server,58.53,108711.12
/db2/data,2026-06-23,15,prdapp01,Database Data,74.4,268435.46
/sapmnt,2026-06-23,15,prdapp01,Application Server,48.54,134899.3
/db2/data,2026-06-23,15,prdapp01,Database Data,46.22,563924.17
/usr/sap/trans,2026-06-23,15,prdapp02,Application Server,57.38,223451.55
/usr/sap/trans,2026-06-23,15,prdapp03,Application Server,36.99,330353.87
/db2/log,2026-06-23,15,prdapp03,Database Log,67.32,85668.66
/db2/log,2026-06-23,16,prdapp02,Database Log,47.01,138910.11
/db2/data,2026-06-23,16,prdapp02,Database Data,66.02,356306.12
/db2/data,2026-06-23,16,prdapp03,Database Data,74.24,270113.18
/sapmnt,2026-06-23,16,prdapp03,Application Server,41.71,152803.74
/db2/data,2026-06-23,16,prdapp03,Database Data,61.66,402024.04
/sapmnt,2026-06-23,16,prdapp03,Application Server,64.26,93690.27
/sapmnt,2026-06-23,16,prdapp03,Application Server,63.7,95158.27
/db2/log,2026-06-23,17,prdapp03,Database Log,66.72,87241.52
/db2/data,2026-06-23,17,prdapp01,Database Data,57.56,445015.65
/db2/data,2026-06-23,17,prdapp02,Database Data,31.84,714709.4
/db2/data,2026-06-23,17,prdapp03,Database Data,42.49,603036.06
/db2/log,2026-06-23,17,prdapp02,Database Log,34.67,171258.68
/usr/sap/trans,2026-06-23,17,prdapp03,Application Server,52.05,251396.1
/sapmnt,2026-06-23,17,prdapp03,Application Server,51.8,126353.41
/db2/log,2026-06-23,18,prdapp03,Database Log,58.96,107583.9
/db2/log,2026-06-23,18,prdapp02,Database Log,50.76,129079.71
/usr/sap/trans,2026-06-23,18,prdapp01,Application Server,31.18,360815.0
/db2/log,2026-06-23,18,prdapp02,Database Log,32.17,177812.28
/usr/sap/trans,2026-06-23,18,prdapp01,Application Server,64.23,187537.82
/usr/sap/trans,2026-06-23,18,prdapp02,Application Server,74.92,131491.43
/sapmnt,2026-06-23,18,prdapp02,Application Server,32.12,177943.35
/db2/data,2026-06-23,19,prdapp03,Database Data,70.55,308805.63
/db2/log,2026-06-23,19,prdapp01,Database Log,70.18,78171.34
/db2/log,2026-06-23,19,prdapp02,Database Log,45.43,143051.98
/db2/data,2026-06-23,19,prdapp03,Database Data,74.17,270847.18
/usr/sap/trans,2026-06-23,19,prdapp03,Application Server,38.51,322384.69
/usr/sap/trans,2026-06-23,19,prdapp01,Application Server,46.33,281385.37
/sapmnt,2026-06-23,19,prdapp02,Application Server,31.18,180407.5
/db2/log,2026-06-23,20,prdapp03,Database Log,39.84,157705.83
/usr/sap/trans,2026-06-23,20,prdapp03,Application Server,38.35,323223.55
/db2/data,2026-06-23,20,prdapp03,Database Data,60.0,419430.4
/db2/data,2026-06-23,20,prdapp03,Database Data,58.71,432957.03
/db2/data,2026-06-23,20,prdapp03,Database Data,46.51,560883.3
/usr/sap/trans,2026-06-23,20,prdapp03,Application Server,68.38,165779.87
/sapmnt,2026-06-23,20,prdapp03,Application Server,44.15,146407.42
/sapmnt,2026-06-23,21,prdapp03,Application Server,58.58,108580.04
/db2/data,2026-06-23,21,prdapp03,Database Data,31.35,719847.42
/db2/log,2026-06-23,21,prdapp02,Database Log,46.4,140509.18
/db2/log,2026-06-23,21,prdapp03,Database Log,36.41,166697.37
/sapmnt,2026-06-23,21,prdapp02,Application Server,72.25,72744.96
/db2/log,2026-06-23,21,prdapp03,Database Log,74.19,67659.37
/sapmnt,2026-06-23,21,prdapp01,Application Server,54.09,120350.31
/db2/log,2026-06-23,22,prdapp02,Database Log,71.97,73478.96
/db2/log,2026-06-23,22,prdapp02,Database Log,42.23,151440.59
/usr/sap/trans,2026-06-23,22,prdapp02,Application Server,39.82,315516.52
/usr/sap/trans,2026-06-23,22,prdapp01,Application Server,39.62,316565.09
/sapmnt,2026-06-23,22,prdapp02,Application Server,71.34,75130.47
/sapmnt,2026-06-23,22,prdapp03,Application Server,31.61,179280.28
/db2/log,2026-06-23,23,prdapp02,Database Log,46.47,140325.68
/db2/log,2026-06-23,23,prdapp01,Database Log,32.83,176082.12
/db2/data,2026-06-23,23,prdapp02,Database Data,70.79,306289.05
/sapmnt,2026-06-23,23,prdapp01,Application Server,70.78,76598.48
/db2/log,2026-06-23,23,prdapp02,Database Log,72.04,73295.46
/usr/sap/trans,2026-06-23,23,prdapp03,Application Server,38.42,322856.55
/usr/sap/trans,2026-06-23,23,prdapp02,Application Server,47.8,273678.34
/sapmnt,2026-06-24,0,prdapp01,Application Server,62.69,97805.93
/sapmnt,2026-06-24,0,prdapp01,Application Server,53.56,121739.67
/db2/log,2026-06-24,0,prdapp03,Database Log,54.06,120428.95
/sapmnt,2026-06-24,0,prdapp01,Application Server,34.24,172385.89
/sapmnt,2026-06-24,0,prdapp01,Application Server,56.2,114819.07
/sapmnt,2026-06-24,0,prdapp03,Application Server,41.84,152462.95
/usr/sap/trans,2026-06-24,0,prdapp03,Application Server,50.68,258578.84
/usr/sap/trans,2026-06-24,1,prdapp03,Application Server,36.95,330563.58
/sapmnt,2026-06-24,1,prdapp01,Application Server,67.29,85747.3
/db2/log,2026-06-24,1,prdapp01,Database Log,69.42,80163.64
/db2/log,2026-06-24,1,prdapp03,Database Log,44.11,146512.28
/sapmnt,2026-06-24,1,prdapp01,Application Server,71.92,73610.04
/usr/sap/trans,2026-06-24,1,prdapp02,Application Server,73.53,138779.03
/usr/sap/trans,2026-06-24,1,prdapp02,Application Server,49.02,267282.02
/db2/log,2026-06-24,2,prdapp03,Database Log,51.34,127559.27
/usr/sap/trans,2026-06-24,2,prdapp01,Application Server,72.81,142553.91
/db2/log,2026-06-24,2,prdapp03,Database Log,66.05,88997.89
/db2/log,2026-06-24,2,prdapp03,Database Log,63.81,94869.91
/usr/sap/trans,2026-06-24,2,prdapp02,Application Server,47.09,277400.78
/db2/data,2026-06-24,2,prdapp03,Database Data,39.27,636800.2
/usr/sap/trans,2026-06-24,2,prdapp03,Application Server,41.96,304296.76
/db2/data,2026-06-24,3,prdapp03,Database Data,32.83,704328.5
/usr/sap/trans,2026-06-24,3,prdapp01,Application Server,48.78,268540.31
/db2/log,2026-06-24,3,prdapp03,Database Log,32.81,176134.55
/db2/log,2026-06-24,3,prdapp03,Database Log,48.43,135187.66
/db2/data,2026-06-24,3,prdapp01,Database Data,61.93,399192.88
/db2/data,2026-06-24,3,prdapp03,Database Data,67.89,336697.75
/usr/sap/trans,2026-06-24,3,prdapp02,Application Server,63.38,191994.27
/usr/sap/trans,2026-06-24,4,prdapp02,Application Server,70.36,155398.96
/sapmnt,2026-06-24,4,prdapp01,Application Server,59.02,107426.61
/db2/log,2026-06-24,4,prdapp02,Database Log,41.8,152567.81
/sapmnt,2026-06-24,4,prdapp03,Application Server,55.36,117021.08
/usr/sap/trans,2026-06-24,4,prdapp02,Application Server,68.77,163735.14
/db2/log,2026-06-24,4,prdapp01,Database Log,50.95,128581.63
/sapmnt,2026-06-24,4,prdapp02,Application Server,45.49,142894.69
/usr/sap/trans,2026-06-24,5,prdapp03,Application Server,70.25,155975.68
/db2/log,2026-06-24,5,prdapp02,Database Log,39.95,157417.47
/db2/data,2026-06-24,5,prdapp03,Database Data,72.14,292133.27
/db2/log,2026-06-24,5,prdapp02,Database Log,67.57,85013.3
/db2/log,2026-06-24,5,prdapp02,Database Log,44.92,144388.92
/db2/data,2026-06-24,5,prdapp02,Database Data,34.41,687761.0
/usr/sap/trans,2026-06-24,5,prdapp01,Application Server,57.89,220777.68
/db2/data,2026-06-24,6,prdapp02,Database Data,48.29,542218.65
/usr/sap/trans,2026-06-24,6,prdapp03,Application Server,30.1,366477.31
