Date,Hour,5minLoadAverage[QL],User Utilization[%],System Utilization[%],Idle[%],Idle True[%],Number of CPUs
2026-06-20,0,3.12,6.03,16.07,77.9,77.58,16
2026-06-20,0,2.91,3.96,16.75,79.29,79.26,16
2026-06-20,0,1.88,18.62,-5.08,86.46,85.47,16
2026-06-20,0,0.93,13.07,-7.03,93.96,92.69,16
2026-06-20,0,4.34,18.82,7.42,73.76,73.48,16
2026-06-20,0,3.92,15.56,6.0,78.44,78.31,16
2026-06-20,0,3.56,5.38,21.48,73.14,71.89,16
2026-06-20,1,4.19,17.47,6.76,75.77,74.65,16
2026-06-20,1,4.18,6.93,16.34,76.73,75.45,16
2026-06-20,1,1.45,5.25,2.35,92.4,91.11,16
2026-06-20,1,1.48,6.83,2.04,91.13,89.8,16
2026-06-20,1,2.02,14.03,-3.35,89.32,89.18,16
2026-06-20,1,1.69,19.69,-10.73,91.04,90.19,16
2026-06-20,1,2.49,13.59,1.04,85.37,84.6,16
2026-06-20,2,1.62,9.67,-0.28,90.61,90.25,16
2026-06-20,2,1.75,6.17,7.1,86.73,85.9,16
2026-06-20,2,1.73,12.67,-2.6,89.93,88.52,16
2026-06-20,2,4.6,12.0,17.01,70.99,69.63,16
2026-06-20,2,3.93,6.86,14.81,78.33,77.04,16
2026-06-20,2,3.84,17.2,11.71,71.09,69.86,16
2026-06-20,2,1.19,17.33,-10.65,93.32,92.4,16
2026-06-20,3,1.3,9.57,-0.84,91.27,90.65,16
2026-06-20,3,2.57,11.27,5.66,83.07,82.63,16
2026-06-20,3,1.26,8.48,-1.81,93.33,91.87,16
2026-06-20,3,1.93,10.22,1.75,88.03,87.86,16
2026-06-20,3,1.31,8.61,-1.56,92.95,91.3,16
2026-06-20,3,1.58,5.41,3.64,90.95,89.29,16
2026-06-20,3,3.46,8.58,12.67,78.75,77.23,16
2026-06-20,4,1.75,12.29,-0.01,87.72,86.86,16
2026-06-20,4,1.37,16.74,-7.32,90.58,89.06,16
2026-06-20,4,2.84,10.83,9.78,79.39,78.92,16
2026-06-20,4,1.94,17.02,-5.48,88.46,87.9,16
2026-06-20,4,3.36,5.07,19.67,75.26,74.56,16
2026-06-20,4,2.96,15.66,3.37,80.97,79.62,16
2026-06-20,4,3.13,3.42,12.91,83.67,83.25,16
2026-06-20,5,5.09,16.29,11.46,72.25,72.04,16
2026-06-20,5,1.68,12.02,-3.23,91.21,90.28,16
2026-06-20,5,2.67,15.71,5.01,79.28,78.01,16
2026-06-20,5,3.17,14.59,2.19,83.22,83.06,16
2026-06-20,5,3.26,9.37,10.53,80.1,78.83,16
2026-06-20,5,3.16,5.47,15.21,79.32,78.9,16
2026-06-20,5,3.47,12.85,11.79,75.36,74.64,16
2026-06-20,6,3.45,8.31,15.45,76.24,75.79,16
2026-06-20,6,4.23,17.88,6.84,75.28,74.62,16
2026-06-20,6,2.05,7.21,5.35,87.44,86.67,16
2026-06-20,6,0.76,17.11,-11.59,94.48,94.19,16
2026-06-20,6,3.42,9.15,15.58,75.27,74.42,16
2026-06-20,6,2.9,7.66,14.66,77.68,77.24,16
2026-06-20,6,1.85,5.15,7.42,87.43,86.36,16
2026-06-20,7,0.85,8.53,-2.19,93.66,93.05,16
2026-06-20,7,4.09,13.8,7.64,78.56,78.29,16
2026-06-20,7,4.51,9.9,18.87,71.23,70.86,16
2026-06-20,7,1.66,17.62,-5.73,88.11,87.63,16
2026-06-20,7,1.19,18.35,-9.18,90.83,89.47,16
2026-06-20,7,5.2,11.32,18.64,70.04,69.6,16
2026-06-20,7,1.91,4.73,9.67,85.6,85.22,16
2026-06-20,8,3.32,4.51,20.47,75.02,73.76,16
2026-06-20,8,2.12,14.08,0.35,85.57,84.58,16
2026-06-20,8,5.0,5.4,21.08,73.52,73.3,16
2026-06-20,8,1.32,12.44,-3.28,90.84,90.25,16
2026-06-20,8,2.88,15.56,5.7,78.74,78.35,16
2026-06-20,8,0.88,18.68,-13.43,94.75,93.66,16
2026-06-20,8,2.44,19.47,-6.23,86.76,85.05,16
2026-06-20,9,2.63,14.34,2.64,83.02,81.41,16
2026-06-20,9,2.01,11.97,3.26,84.77,84.36,16
2026-06-20,9,4.24,6.32,18.69,74.99,74.33,16
2026-06-20,9,1.26,3.06,5.02,91.92,91.61,16
2026-06-20,9,2.78,13.83,2.26,83.91,83.6,16
2026-06-20,9,2.25,9.84,6.64,83.52,82.99,16
2026-06-20,10,5.26,5.74,23.2,71.06,70.35,16
2026-06-20,10,1.43,12.48,-2.98,90.5,90.23,16
2026-06-20,10,3.39,10.28,8.36,81.36,80.2,16
2026-06-20,10,1.98,3.03,10.1,86.87,86.32,16
2026-06-20,10,3.18,6.18,12.85,80.97,80.77,16
2026-06-20,10,4.41,15.83,10.6,73.57,73.36,16
2026-06-20,10,3.11,9.09,8.36,82.55,81.87,16
2026-06-20,11,3.01,5.08,17.59,77.33,75.79,16
2026-06-20,11,1.61,16.48,-7.96,91.48,89.88,16
2026-06-20,11,1.05,14.16,-7.31,93.15,91.31,16
2026-06-20,11,1.85,3.71,7.92,88.37,87.16,16
2026-06-20,11,1.23,4.75,4.01,91.24,90.86,16
2026-06-20,11,4.49,14.31,12.76,72.93,71.91,16
2026-06-20,11,1.16,18.45,-10.27,91.82,90.67,16
2026-06-20,12,3.65,12.89,8.75,78.36,77.04,16
2026-06-20,12,3.43,5.55,14.03,80.42,80.02,16
2026-06-20,12,3.69,16.59,6.2,77.21,77.1,16
2026-06-20,12,3.89,6.14,18.14,75.72,74.38,16
2026-06-20,12,1.82,17.78,-7.96,90.18,89.56,16
2026-06-20,12,0.91,14.94,-8.96,94.02,92.8,16
2026-06-20,12,3.84,16.58,4.08,79.34,79.15,16
2026-06-20,13,4.71,10.08,16.68,73.24,71.91,16
2026-06-20,13,4.13,9.17,15.53,75.3,74.71,16
2026-06-20,13,3.75,19.26,0.92,79.82,79.24,16
2026-06-20,13,3.15,16.16,1.08,82.76,82.65,16
2026-06-20,13,3.81,14.2,13.88,71.92,70.68,16
2026-06-20,13,2.06,10.98,2.57,86.45,84.85,16
2026-06-20,13,0.95,4.27,1.26,94.47,94.35,16
2026-06-20,14,0.86,13.93,-8.59,94.66,93.9,16
2026-06-20,14,1.29,14.79,-4.84,90.05,89.25,16
2026-06-20,14,1.73,5.8,5.23,88.97,88.88,16
2026-06-20,14,1.32,8.74,-0.55,91.81,91.81,16
2026-06-20,14,3.75,17.81,3.08,79.11,78.17,16
2026-06-20,14,5.11,4.06,25.59,70.35,70.07,16
2026-06-20,14,2.04,13.65,-2.78,89.13,87.53,16
2026-06-20,15,0.95,16.85,-9.91,93.06,92.44,16
2026-06-20,15,1.98,4.37,9.05,86.58,85.36,16
2026-06-20,15,2.88,9.14,12.46,78.4,78.27,16
2026-06-20,15,4.42,9.24,15.04,75.72,75.54,16
2026-06-20,15,4.63,16.3,8.26,75.44,74.46,16
2026-06-20,15,3.8,10.0,10.28,79.72,79.47,16
2026-06-20,15,1.63,18.41,-8.65,90.24,90.14,16
2026-06-20,16,2.89,19.05,1.25,79.7,79.35,16
2026-06-20,16,2.57,3.81,12.76,83.43,82.41,16
2026-06-20,16,3.25,16.62,2.78,80.6,80.26,16
2026-06-20,16,3.65,9.49,18.53,71.98,71.23,16
2026-06-20,16,2.1,16.82,-4.76,87.94,86.68,16
2026-06-20,16,1.44,7.95,0.6,91.45,90.07,16
2026-06-20,16,2.23,10.79,3.44,85.77,84.53,16
2026-06-20,17,4.82,5.04,23.22,71.74,71.38,16
2026-06-20,17,1.04,10.86,-4.36,93.5,92.94,16
2026-06-20,17,2.23,6.17,10.38,83.45,81.94,16
2026-06-20,17,2.74,8.21,7.73,84.06,83.53,16
2026-06-20,17,3.98,17.48,3.26,79.26,78.51,16
2026-06-20,17,2.42,19.69,-5.88,86.19,84.62,16
2026-06-20,17,3.34,14.9,3.13,81.97,81.14,16
2026-06-20,18,3.24,9.02,15.84,75.14,73.73,16
2026-06-20,18,2.65,18.64,-3.61,84.97,83.52,16
2026-06-20,18,1.76,4.83,6.72,88.45,87.64,16
2026-06-20,18,2.26,12.02,3.71,84.27,82.84,16
2026-06-20,18,0.98,12.22,-5.05,92.83,91.13,16
2026-06-20,18,3.16,14.45,3.71,81.84,80.79,16
2026-06-20,18,4.5,6.24,20.28,73.48,73.28,16
2026-06-20,19,2.87,19.58,-0.24,80.66,80.37,16
2026-06-20,19,2.29,15.55,-2.17,86.62,86.17,16
2026-06-20,19,3.41,8.33,15.35,76.32,76.05,16
2026-06-20,19,3.7,11.98,14.65,73.37,73.12,16
2026-06-20,19,2.18,6.45,8.01,85.54,84.69,16
2026-06-20,19,3.1,16.96,0.87,82.17,80.83,16
2026-06-20,20,4.1,17.45,10.33,72.22,71.28,16
2026-06-20,20,4.75,4.49,24.06,71.45,70.48,16
2026-06-20,20,0.71,7.09,-1.83,94.74,94.61,16
2026-06-20,20,5.0,10.48,19.29,70.23,68.95,16
2026-06-20,20,1.58,3.61,7.65,88.74,88.47,16
2026-06-20,20,3.17,17.41,2.22,80.37,79.91,16
2026-06-20,20,0.97,17.11,-11.92,94.81,94.25,16
2026-06-20,21,0.85,9.82,-4.06,94.24,93.22,16
2026-06-20,21,2.52,8.6,9.76,81.64,80.95,16
2026-06-20,21,2.66,3.01,13.48,83.51,82.8,16
2026-06-20,21,3.82,10.38,10.2,79.42,77.96,16
2026-06-20,21,2.77,12.4,7.65,79.95,78.78,16
2026-06-20,21,5.05,19.28,10.31,70.41,69.25,16
2026-06-20,21,5.11,16.98,11.77,71.25,70.83,16
2026-06-20,22,2.23,4.62,7.02,88.36,87.15,16
2026-06-20,22,1.02,16.94,-11.15,94.21,93.96,16
2026-06-20,22,1.75,18.11,-7.1,88.99,87.99,16
2026-06-20,22,2.29,10.77,1.39,87.84,87.01,16
2026-06-20,22,4.41,3.59,23.1,73.31,72.51,16
2026-06-20,22,3.48,16.66,9.7,73.64,73.11,16
2026-06-20,22,1.58,17.63,-8.61,90.98,90.62,16
2026-06-20,23,2.62,11.21,5.43,83.36,83.04,16
2026-06-20,23,4.58,3.25,20.63,76.12,75.16,16
2026-06-20,23,2.48,13.25,1.17,85.58,85.25,16
2026-06-20,23,2.18,12.19,2.86,84.95,84.34,16
2026-06-20,23,2.12,7.56,7.35,85.09,84.15,16
2026-06-20,23,3.86,10.59,16.58,72.83,71.65,16
2026-06-20,23,3.39,15.64,4.26,80.1,79.16,16
2026-06-21,0,3.94,7.26,20.36,72.38,72.03,16
2026-06-21,0,3.1,9.38,11.15,79.47,79.04,16
2026-06-21,0,3.41,4.69,21.4,73.91,73.05,16
2026-06-21,0,1.61,17.37,-8.33,90.96,90.26,16
2026-06-21,0,5.03,5.4,24.44,70.16,68.99,16
2026-06-21,0,3.77,8.66,16.74,74.6,74.12,16
2026-06-21,0,2.35,14.91,3.2,81.89,81.73,16
2026-06-21,1,1.94,18.09,-4.89,86.8,85.37,16
2026-06-21,1,0.86,16.85,-10.61,93.76,93.09,16
2026-06-21,1,3.04,3.89,13.6,82.51,81.59,16
2026-06-21,1,3.1,8.95,11.55,79.5,78.7,16
2026-06-21,1,3.3,17.4,3.37,79.23,79.2,16
2026-06-21,1,1.46,5.51,2.39,92.1,91.21,16
2026-06-21,1,4.87,13.73,15.76,70.51,70.04,16
2026-06-21,2,3.18,4.55,16.1,79.35,78.01,16
2026-06-21,2,1.14,13.47,-5.88,92.41,91.61,16
2026-06-21,2,4.76,6.93,20.79,72.28,70.93,16
2026-06-21,2,2.03,11.32,-0.72,89.4,88.0,16
2026-06-21,2,2.99,6.53,14.72,78.75,78.54,16
2026-06-21,2,3.58,8.15,17.13,74.72,73.23,16
2026-06-21,2,2.84,7.55,8.77,83.68,82.11,16
2026-06-21,3,3.01,4.24,15.75,80.01,78.99,16
2026-06-21,3,1.97,16.72,-4.68,87.96,87.26,16
2026-06-21,3,0.98,10.37,-4.72,94.35,92.5,16
2026-06-21,3,2.54,19.08,-1.0,81.92,80.68,16
2026-06-21,3,1.91,5.5,5.61,88.89,88.32,16
2026-06-21,3,3.63,9.61,18.43,71.96,71.91,16
2026-06-21,3,1.97,5.95,5.99,88.06,87.05,16
2026-06-21,4,3.93,5.23,20.49,74.28,73.12,16
2026-06-21,4,1.84,15.67,-2.43,86.76,85.97,16
2026-06-21,4,1.82,9.02,4.06,86.92,85.85,16
2026-06-21,4,2.1,3.97,11.59,84.44,82.78,16
2026-06-21,4,4.27,18.69,5.19,76.12,76.02,16
2026-06-21,4,1.96,9.4,4.68,85.92,84.86,16
2026-06-21,4,2.15,6.45,6.62,86.93,86.07,16
2026-06-21,5,2.36,3.76,8.95,87.29,87.04,16
2026-06-21,5,3.99,3.28,20.32,76.4,75.2,16
2026-06-21,5,4.51,16.46,7.3,76.24,75.98,16
2026-06-21,5,2.46,4.73,11.84,83.43,81.84,16
2026-06-21,5,2.93,5.66,12.39,81.95,81.46,16
2026-06-21,5,2.53,5.76,13.77,80.47,80.3,16
2026-06-21,5,1.51,18.26,-6.62,88.36,86.6,16
2026-06-21,6,1.0,13.93,-7.39,93.46,93.14,16
2026-06-21,6,2.08,6.31,5.43,88.26,88.01,16
2026-06-21,6,4.82,15.3,11.15,73.55,72.45,16
2026-06-21,6,2.59,17.31,-3.55,86.24,84.63,16
2026-06-21,6,3.81,14.07,11.75,74.18,72.85,16
2026-06-21,6,5.24,17.1,12.9,70.0,68.81,16
2026-06-21,7,4.24,14.98,9.47,75.55,74.57,16
2026-06-21,7,2.37,15.27,1.3,83.43,82.54,16
2026-06-21,7,1.49,16.2,-4.78,88.58,87.95,16
2026-06-21,7,4.19,5.38,19.41,75.21,75.09,16
2026-06-21,7,0.95,5.97,-0.32,94.35,92.93,16
2026-06-21,7,4.43,10.31,13.24,76.45,76.26,16
2026-06-21,7,2.68,10.44,3.85,85.71,85.6,16
2026-06-21,8,1.87,7.09,5.51,87.4,87.33,16
2026-06-21,8,4.81,12.23,13.89,73.88,73.46,16
2026-06-21,8,4.52,12.32,13.49,74.19,72.88,16
2026-06-21,8,3.13,3.37,19.17,77.46,75.99,16
2026-06-21,8,2.55,19.19,-3.5,84.31,82.94,16
2026-06-21,8,1.59,3.36,6.57,90.07,89.09,16
2026-06-21,8,3.5,3.35,22.33,74.32,73.55,16
2026-06-21,9,2.42,12.11,5.69,82.2,81.69,16
2026-06-21,9,4.86,3.95,23.83,72.22,72.06,16
2026-06-21,9,1.63,13.88,-4.77,90.89,90.42,16
2026-06-21,9,4.21,6.19,21.98,71.83,71.08,16
2026-06-21,9,3.01,18.98,1.83,79.19,78.4,16
2026-06-21,9,2.08,7.87,7.49,84.64,84.47,16
2026-06-21,9,3.01,4.24,17.68,78.08,77.3,16
2026-06-21,10,1.92,19.47,-7.53,88.06,87.07,16
2026-06-21,10,3.33,13.01,5.68,81.31,79.75,16
2026-06-21,10,1.83,11.65,2.59,85.76,85.29,16
2026-06-21,10,4.09,10.57,14.29,75.14,74.02,16
2026-06-21,10,2.29,4.95,12.59,82.46,82.22,16
2026-06-21,10,1.78,18.09,-6.1,88.01,87.69,16
2026-06-21,10,3.56,12.55,11.25,76.2,75.69,16
2026-06-21,11,1.42,17.03,-8.33,91.3,91.01,16
2026-06-21,11,3.4,17.18,8.29,74.53,73.45,16
2026-06-21,11,1.27,11.22,-4.1,92.88,91.21,16
2026-06-21,11,3.39,5.55,20.56,73.89,72.81,16
2026-06-21,11,3.79,6.74,14.02,79.24,77.68,16
2026-06-21,11,2.56,4.39,15.27,80.34,78.83,16
2026-06-21,11,1.46,9.12,-0.04,90.92,90.72,16
2026-06-21,12,1.91,13.12,-2.32,89.2,88.78,16
2026-06-21,12,2.57,9.34,9.92,80.74,79.68,16
2026-06-21,12,4.04,16.64,6.66,76.7,76.36,16
2026-06-21,12,4.01,12.66,10.61,76.73,75.89,16
2026-06-21,12,1.41,10.12,-0.29,90.17,89.69,16
2026-06-21,12,2.6,16.44,-0.04,83.6,82.42,16
2026-06-21,12,3.3,6.9,17.2,75.9,74.65,16
2026-06-21,13,4.43,16.91,8.37,74.72,73.5,16
2026-06-21,13,3.6,5.1,18.12,76.78,76.04,16
2026-06-21,13,1.09,5.39,0.96,93.65,92.51,16
2026-06-21,13,2.31,19.09,-6.3,87.21,86.16,16
2026-06-21,13,4.45,19.36,7.48,73.16,72.96,16
2026-06-21,13,1.39,15.0,-4.48,89.48,88.09,16
2026-06-21,13,0.81,15.01,-9.08,94.07,93.87,16
2026-06-21,14,1.18,7.05,0.27,92.68,91.18,16
2026-06-21,14,2.84,11.88,7.47,80.65,79.33,16
2026-06-21,14,1.8,7.23,3.7,89.07,88.09,16
2026-06-21,14,3.36,17.28,0.88,81.84,80.42,16
2026-06-21,14,5.53,8.23,21.49,70.28,69.28,16
2026-06-21,14,2.27,10.07,4.38,85.55,84.86,16
2026-06-21,14,2.86,17.39,-2.5,85.11,83.55,16
2026-06-21,15,4.17,3.15,20.96,75.89,74.79,16
2026-06-21,15,1.78,16.37,-6.73,90.36,90.23,16
2026-06-21,15,2.59,5.36,14.02,80.62,80.12,16
2026-06-21,15,1.49,4.24,5.63,90.13,89.7,16
2026-06-21,15,1.08,14.82,-7.25,92.43,92.04,16
2026-06-21,15,4.08,18.1,11.68,70.22,69.12,16
2026-06-21,15,2.92,10.39,10.93,78.68,78.58,16
2026-06-21,16,4.2,10.32,18.94,70.74,69.97,16
2026-06-21,16,0.96,12.96,-7.33,94.37,93.28,16
2026-06-21,16,2.99,10.04,13.22,76.74,75.97,16
2026-06-21,16,4.64,4.42,24.49,71.09,70.15,16
2026-06-21,16,2.66,13.46,3.79,82.75,81.14,16
2026-06-21,16,2.59,5.42,9.47,85.11,84.37,16
2026-06-21,17,4.13,14.61,13.14,72.25,71.93,16
2026-06-21,17,4.1,8.17,19.41,72.42,71.66,16
2026-06-21,17,3.29,18.89,3.91,77.2,76.35,16
2026-06-21,17,0.95,13.83,-7.71,93.88,93.22,16
2026-06-21,17,1.44,19.76,-9.5,89.74,88.91,16
2026-06-21,17,3.8,14.65,6.04,79.31,79.19,16
2026-06-21,17,1.19,19.93,-10.64,90.71,89.1,16
2026-06-21,18,5.39,4.77,24.56,70.67,69.97,16
2026-06-21,18,1.74,17.44,-7.05,89.61,88.99,16
2026-06-21,18,4.13,3.08,25.6,71.32,71.03,16
2026-06-21,18,2.63,17.75,0.39,81.86,80.74,16
2026-06-21,18,4.05,14.06,8.38,77.56,76.83,16
2026-06-21,18,3.3,16.76,2.61,80.63,79.19,16
2026-06-21,18,1.79,3.01,6.64,90.35,89.77,16
2026-06-21,19,3.0,13.86,3.05,83.09,81.46,16
2026-06-21,19,2.66,11.33,3.62,85.05,85.0,16
2026-06-21,19,2.29,14.89,1.01,84.1,83.83,16
2026-06-21,19,4.64,15.71,13.03,71.26,71.19,16
2026-06-21,19,1.46,18.97,-9.35,90.38,89.19,16
2026-06-21,19,3.58,11.56,11.27,77.17,76.04,16
2026-06-21,19,2.47,13.27,4.43,82.3,81.58,16
2026-06-21,20,4.18,17.13,12.19,70.68,69.68,16
2026-06-21,20,1.72,11.27,-2.0,90.73,89.37,16
2026-06-21,20,1.05,8.78,-2.31,93.53,91.93,16
2026-06-21,20,2.22,3.79,12.59,83.62,83.23,16
2026-06-21,20,2.39,16.55,-2.85,86.3,84.75,16
2026-06-21,20,5.52,4.44,25.4,70.16,69.92,16
2026-06-21,20,1.23,14.06,-7.26,93.2,92.05,16
2026-06-21,21,0.91,19.36,-13.07,93.71,92.25,16
2026-06-21,21,2.68,13.62,5.36,81.02,80.06,16
2026-06-21,21,4.85,9.5,18.4,72.1,70.93,16
2026-06-21,21,1.86,10.03,0.71,89.26,87.62,16
2026-06-21,21,3.19,3.27,13.45,83.28,81.85,16
2026-06-21,21,2.27,14.55,0.25,85.2,83.79,16
2026-06-21,21,2.94,3.64,13.26,83.1,81.64,16
2026-06-21,22,3.28,17.79,-0.3,82.51,81.88,16
2026-06-21,22,3.09,3.66,13.53,82.81,81.54,16
2026-06-21,22,2.71,10.73,5.69,83.58,82.45,16
2026-06-21,22,3.87,6.77,14.23,79.0,78.12,16
2026-06-21,22,4.05,14.34,8.55,77.11,76.19,16
2026-06-21,22,3.52,9.53,14.86,75.61,74.29,16
2026-06-21,22,3.64,15.31,7.52,77.17,76.37,16
2026-06-21,23,1.24,14.26,-5.5,91.24,89.54,16
2026-06-21,23,3.71,4.53,20.39,75.08,74.31,16
2026-06-21,23,1.79,4.84,7.17,87.99,86.62,16
2026-06-21,23,0.77,12.31,-7.08,94.77,94.3,16
2026-06-21,23,4.94,4.2,22.98,72.82,71.46,16
2026-06-21,23,3.26,17.84,7.21,74.95,73.99,16
2026-06-21,23,4.4,17.39,10.78,71.83,71.05,16
2026-06-22,0,5.51,4.71,25.16,70.13,70.08,16
2026-06-22,0,2.1,9.56,2.84,87.6,85.88,16
2026-06-22,0,1.58,6.52,2.86,90.62,90.01,16
2026-06-22,0,0.95,13.59,-7.99,94.4,94.25,16
2026-06-22,0,3.32,16.74,8.21,75.05,74.77,16
2026-06-22,0,1.55,15.52,-3.79,88.27,87.65,16
2026-06-22,0,1.63,19.9,-7.79,87.89,86.66,16
2026-06-22,1,2.95,19.83,-3.31,83.48,82.41,16
2026-06-22,1,0.97,15.12,-8.03,92.91,92.48,16
2026-06-22,1,1.48,14.61,-5.02,90.41,90.18,16
2026-06-22,1,4.72,10.31,16.23,73.46,72.27,16
2026-06-22,1,4.87,9.32,17.14,73.54,72.8,16
2026-06-22,1,2.92,8.49,8.85,82.66,81.34,16
2026-06-22,1,2.24,11.92,2.49,85.59,85.05,16
2026-06-22,2,1.86,16.03,-3.73,87.7,86.47,16
2026-06-22,2,1.67,18.73,-6.3,87.57,86.47,16
2026-06-22,2,3.16,10.29,7.84,81.87,81.22,16
2026-06-22,2,0.98,3.74,3.77,92.49,91.0,16
2026-06-22,2,3.05,17.34,1.72,80.94,80.45,16
2026-06-22,2,4.93,13.83,11.88,74.29,72.98,16
2026-06-22,2,2.41,16.56,-0.54,83.98,83.82,16
2026-06-22,3,4.71,5.4,24.21,70.39,70.0,16
2026-06-22,3,3.92,5.94,15.32,78.74,78.54,16
2026-06-22,3,1.45,3.55,5.03,91.42,90.93,16
2026-06-22,3,0.87,17.29,-11.3,94.01,92.92,16
2026-06-22,3,4.16,17.56,4.56,77.88,77.74,16
2026-06-22,3,3.2,4.69,12.87,82.44,81.87,16
2026-06-22,4,4.51,15.87,12.68,71.45,70.17,16
2026-06-22,4,3.68,18.31,10.26,71.43,70.07,16
2026-06-22,4,2.22,11.09,4.96,83.95,83.93,16
2026-06-22,4,3.45,4.61,16.94,78.45,77.72,16
2026-06-22,4,3.9,15.72,5.3,78.98,78.27,16
2026-06-22,4,2.32,8.27,9.04,82.69,81.17,16
2026-06-22,4,4.18,9.09,19.46,71.45,70.17,16
2026-06-22,5,4.11,8.31,19.74,71.95,71.31,16
2026-06-22,5,2.78,4.25,10.63,85.12,84.69,16
2026-06-22,5,1.05,19.94,-13.3,93.36,91.72,16
2026-06-22,5,2.58,8.22,5.28,86.5,85.0,16
2026-06-22,5,4.35,17.84,8.2,73.96,73.58,16
2026-06-22,5,2.64,10.19,4.3,85.51,84.5,16
2026-06-22,5,1.8,10.27,3.31,86.42,85.66,16
2026-06-22,6,3.04,18.43,-1.02,82.59,81.38,16
2026-06-22,6,4.05,3.6,26.04,70.36,70.26,16
2026-06-22,6,4.34,9.78,17.03,73.19,71.81,16
2026-06-22,6,0.88,6.09,-0.96,94.87,93.18,16
2026-06-22,6,4.27,10.48,12.09,77.43,76.73,16
2026-06-22,6,1.95,14.36,-3.57,89.21,88.9,16
2026-06-22,6,2.36,6.31,10.28,83.41,81.91,16
2026-06-22,7,4.19,14.5,9.35,76.15,75.92,16
2026-06-22,7,4.28,4.92,20.66,74.42,74.29,16
2026-06-22,7,1.49,3.22,6.11,90.67,89.1,16
2026-06-22,7,3.9,12.12,15.58,72.3,71.51,16
2026-06-22,7,1.15,4.08,2.14,93.78,92.12,16
2026-06-22,7,4.37,13.9,12.57,73.53,72.12,16
2026-06-22,7,1.64,13.86,-3.4,89.54,88.77,16
2026-06-22,8,4.23,17.63,12.14,70.23,68.87,16
2026-06-22,8,1.03,16.63,-10.63,94.0,93.38,16
2026-06-22,8,1.35,14.85,-7.24,92.39,90.97,16
2026-06-22,8,2.62,9.01,6.77,84.22,84.19,16
2026-06-22,8,2.58,18.33,-2.21,83.88,82.96,16
2026-06-22,8,3.66,14.07,12.96,72.97,72.45,16
2026-06-22,8,2.32,7.27,5.16,87.57,87.25,16
2026-06-22,9,1.93,10.77,1.37,87.86,86.38,16
2026-06-22,9,1.84,15.15,-3.77,88.62,87.56,16
2026-06-22,9,1.07,19.86,-12.54,92.68,91.18,16
2026-06-22,9,4.63,15.04,9.19,75.77,75.7,16
2026-06-22,9,2.22,13.3,-1.61,88.31,87.74,16
2026-06-22,9,2.71,6.62,8.15,85.23,83.91,16
2026-06-22,9,1.73,7.79,4.33,87.88,86.13,16
2026-06-22,10,2.28,8.65,7.01,84.34,83.33,16
2026-06-22,10,5.53,10.3,19.37,70.33,70.26,16
2026-06-22,10,5.06,18.44,9.85,71.71,71.31,16
2026-06-22,10,2.84,15.51,4.06,80.43,79.45,16
2026-06-22,10,1.8,9.01,2.28,88.71,87.26,16
2026-06-22,10,4.64,13.29,10.91,75.8,74.38,16
2026-06-22,10,3.45,12.64,6.83,80.53,79.93,16
2026-06-22,11,2.21,16.69,-4.07,87.38,86.78,16
2026-06-22,11,3.27,14.93,3.22,81.85,80.85,16
2026-06-22,11,4.87,17.64,8.92,73.44,72.19,16
2026-06-22,11,3.34,11.1,13.09,75.81,75.46,16
2026-06-22,11,2.88,13.08,5.96,80.96,79.47,16
2026-06-22,11,3.08,8.57,10.1,81.33,80.19,16
2026-06-22,11,4.19,7.63,22.02,70.35,69.14,16
2026-06-22,12,3.68,6.72,18.96,74.32,74.15,16
2026-06-22,12,1.95,5.35,5.59,89.06,88.66,16
2026-06-22,12,2.44,7.59,5.24,87.17,86.53,16
2026-06-22,12,3.99,14.1,12.73,73.17,73.02,16
2026-06-22,12,0.81,10.89,-5.32,94.43,92.89,16
2026-06-22,12,1.91,16.59,-2.44,85.85,84.3,16
2026-06-22,12,1.15,4.22,3.81,91.97,91.63,16
2026-06-22,13,1.78,4.36,8.24,87.4,86.35,16
2026-06-22,13,2.39,3.71,9.75,86.54,84.81,16
2026-06-22,13,1.41,15.47,-5.86,90.39,89.05,16
2026-06-22,13,3.72,4.16,18.68,77.16,76.1,16
2026-06-22,13,1.82,10.51,2.04,87.45,86.23,16
2026-06-22,13,0.99,9.73,-4.11,94.38,92.69,16
2026-06-22,13,1.13,7.5,0.02,92.48,91.63,16
2026-06-22,14,4.58,17.55,11.13,71.32,71.22,16
2026-06-22,14,2.87,16.36,1.58,82.06,81.4,16
2026-06-22,14,4.75,7.55,21.08,71.37,69.95,16
2026-06-22,14,1.11,9.4,-3.52,94.12,94.0,16
2026-06-22,14,2.28,3.9,12.46,83.64,82.53,16
2026-06-22,14,1.98,6.95,5.72,87.33,86.26,16
2026-06-22,15,1.49,19.46,-11.21,91.75,91.19,16
2026-06-22,15,2.0,11.6,-0.18,88.58,87.33,16
2026-06-22,15,1.33,12.69,-5.48,92.79,91.32,16
2026-06-22,15,3.36,5.49,16.82,77.69,77.29,16
2026-06-22,15,3.45,8.99,11.23,79.78,78.62,16
2026-06-22,15,2.07,14.98,-2.98,88.0,87.49,16
2026-06-22,15,3.93,7.81,15.25,76.94,76.68,16
2026-06-22,16,2.03,11.78,3.04,85.18,83.81,16
2026-06-22,16,1.69,11.42,-0.37,88.95,88.87,16
2026-06-22,16,2.09,5.56,9.75,84.69,83.55,16
